#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_010658.1	3615689	3617875	+	-	-	SBBS512_RS21880	WP_001283736.1	728	MULTISPECIES: glycogen-branching enzyme
chr	NC_010658.1	3617872	3619845	+	-	-	SBBS512_RS21885	WP_000192517.1	657	MULTISPECIES: glycogen debranching enzyme
chr	NC_010658.1	3619863	3621158	+	-	-	SBBS512_RS21890	WP_000253979.1	431	MULTISPECIES: glucose-1-phosphate adenylyltransferase
chr	NC_010658.1	3621158	3622591	+	-	-	SBBS512_RS21895	WP_001197656.1	477	glycogen synthase
chr	NC_010658.1	3622610	3625057	+	-	-	SBBS512_RS21900	WP_000993449.1	815	MULTISPECIES: glycogen phosphorylase
chr	NC_010658.1	3625520	3625939	+	-	-	SBBS512_RS21905	WP_000435414.1	139	MULTISPECIES: transposase
chr	NC_010658.1	3625936	3626286	+	-	-	SBBS512_RS21910	WP_000623347.1	116	transposase
chr	NC_010658.1	3626317	3627909	+	-	-	SBBS512_RS21915	WP_001072392.1	530	MULTISPECIES: transposase
chr	NC_010658.1	3627916	3628137	+	-	-	SBBS512_RS30065	WP_071821647.1	73	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3628095	3629000	+	-	-	SBBS512_RS21925	WP_000376502.1	301	MULTISPECIES: integrase
chr	NC_010658.1	3629330	3629605	+	-	-	SBBS512_RS21930	WP_001317300.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3629524	3630027	+	-	-	SBBS512_RS21935	WP_000089821.1	167	MULTISPECIES: transposase
chr	NC_010658.1	3630292	3631515	+	-	-	SBBS512_RS21940	WP_000020619.1	407	hypothetical protein
chr	NC_010658.1	3631764	3632330	+	-	-	SBBS512_RS21945	WP_001057453.1	188	MULTISPECIES: outer membrane protein slp
chr	NC_010658.1	3632371	3632553	+	-	-	SBBS512_RS30070	WP_071821710.1	60	MULTISPECIES: dctR protein
chr	NC_010658.1	3632486	3633016	+	-	-	SBBS512_RS21950	WP_000478610.1	176	MULTISPECIES: helix-turn-helix transcriptional regulator
chr	NC_010658.1	3633058	3633705	-	-	-	SBBS512_RS21955	WP_005039165.1	215	MULTISPECIES: magnesium transporter ATPase
chr	NC_010658.1	3633769	3634095	-	-	hdeB	SBBS512_RS21960	WP_001298717.1	108	MULTISPECIES: acid stress chaperone HdeB
chr	NC_010658.1	3634211	3634543	-	-	-	SBBS512_RS21965	WP_000756550.1	110	MULTISPECIES: acid stress chaperone HdeA
chr	NC_010658.1	3634798	3635370	+	-	-	SBBS512_RS21970	WP_000965672.1	190	MULTISPECIES: protein HdeD
chr	NC_010658.1	3636169	3636696	+	-	-	SBBS512_RS21975	WP_004983620.1	175	MULTISPECIES: LuxR family transcriptional regulator
chr	NC_010658.1	3636697	3636975	-	-	-	SBBS512_RS21980	WP_001205329.1	92	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3637035	3638192	+	-	-	SBBS512_RS21985	WP_001081996.1	385	MULTISPECIES: multidrug transporter
chr	NC_010658.1	3638217	3641330	+	-	-	SBBS512_RS21990	WP_000024894.1	1037	MULTISPECIES: multidrug efflux RND transporter permease subunit
chr	NC_010658.1	3641267	3641548	-	-	-	SBBS512_RS30075	WP_001309029.1	93	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3641693	3642421	-	-	-	SBBS512_RS21995	WP_000149991.1	242	MULTISPECIES: AraC family transcriptional regulator
chr	NC_010658.1	3642789	3643613	-	-	-	SBBS512_RS22000	WP_001191068.1	274	MULTISPECIES: AraC family transcriptional regulator
chr	NC_010658.1	3643983	3645329	-	-	-	SBBS512_RS22005	WP_048815049.1	448	MULTISPECIES: glutamate decarboxylase
chr	NC_010658.1	3645322	3645825	-	-	-	SBBS512_RS22010	WP_012421594.1	167	transposase
chr	NC_010658.1	3645744	3646019	-	-	-	SBBS512_RS30080	WP_001317300.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3646371	3646667	-	-	-	SBBS512_RS22020	WP_000523291.1	98	MULTISPECIES: hypothetical protein, partial
chr	NC_010658.1	3646767	3647144	-	-	-	SBBS512_RS22025	WP_000344405.1	125	MULTISPECIES: transposase
chr	NC_010658.1	3647189	3647464	-	-	-	SBBS512_RS22030	WP_071821648.1	91	transposase
chr	NC_010658.1	3648945	3650594	+	-	-	SBBS512_RS22040	WP_000934216.1	549	MULTISPECIES: trehalase
chr	NC_010658.1	3652081	3652683	-	-	-	SBBS512_RS22055	WP_001167676.1	200	MULTISPECIES: helix-turn-helix transcriptional regulator
chr	NC_010658.1	3653203	3654102	+	-	-	SBBS512_RS22060	WP_004983658.1	299	MULTISPECIES: LysR family transcriptional regulator
chr	NC_010658.1	3654151	3655164	+	-	-	SBBS512_RS22065	WP_000191257.1	337	MULTISPECIES: inner membrane protein YhjD
chr	NC_010658.1	3655575	3656897	+	-	-	SBBS512_RS22070	WP_001149007.1	440	MULTISPECIES: MFS transporter
chr	NC_010658.1	3657131	3659191	-	-	-	SBBS512_RS22075	WP_001296794.1	686	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3659261	3660028	-	-	-	SBBS512_RS22080	WP_012421508.1	255	MULTISPECIES: cyclic-guanylate-specific phosphodiesterase
chr	NC_010658.1	3659982	3660176	+	-	-	SBBS512_RS22085	WP_001328969.1	64	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3660260	3661189	+	-	-	SBBS512_RS22090	WP_012421616.1	309	MULTISPECIES: ketodeoxygluconokinase
chr	NC_010658.1	3661285	3662781	-	-	-	SBBS512_RS22095	WP_001163124.1	498	MULTISPECIES: peptidase M16
chr	NC_010658.1	3663002	3664288	-	-	-	SBBS512_RS22100	WP_000858214.1	428	MULTISPECIES: C4-dicarboxylate ABC transporter
chr	NC_010658.1	3664471	3666426	-	-	-	SBBS512_RS22105	WP_001325700.1	651	MULTISPECIES: phosphodiesterase
chr	NC_010658.1	3669983	3671089	-	-	-	SBBS512_RS22115	WP_024258664.1	368	endoglucanase
chr	NC_010658.1	3671096	3673426	-	-	-	SBBS512_RS22120	WP_012421620.1	776	MULTISPECIES: cellulose synthase regulator BcsB
chr	NC_010658.1	3673437	3676055	-	-	bcsA	SBBS512_RS22125	WP_000025920.1	872	cellulose synthase catalytic subunit
chr	NC_010658.1	3676052	3676804	-	-	-	SBBS512_RS22130	WP_000279528.1	250	MULTISPECIES: cell division protein
chr	NC_010658.1	3676816	3677004	-	-	-	SBBS512_RS22135	WP_001063321.1	62	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3677212	3677715	-	-	-	SBBS512_RS22140	WP_012421209.1	167	MULTISPECIES: transposase
chr	NC_010658.1	3677634	3677909	-	-	-	SBBS512_RS30095	WP_071821638.1	91	transposase
chr	NC_010658.1	3678954	3679427	-	-	-	SBBS512_RS22150	WP_000721664.1	157	MULTISPECIES: 2,3-diketo-L-gulonate TRAP transporter permease
chr	NC_010658.1	3680034	3681023	-	-	-	SBBS512_RS22160	WP_000869038.1	329	MULTISPECIES: 3-dehydro-L-gulonate 2-dehydrogenase
chr	NC_010658.1	3681224	3682072	+	-	-	SBBS512_RS22165	WP_000514229.1	282	MULTISPECIES: transcriptional regulator
chr	NC_010658.1	3682174	3682647	+	-	-	SBBS512_RS22170	WP_012421587.1	157	electron transporter
chr	NC_010658.1	3682798	3684051	-	-	-	SBBS512_RS22180	WP_000144361.1	417	MULTISPECIES: valine--pyruvate transaminase
chr	NC_010658.1	3684229	3686259	-	-	-	SBBS512_RS22185	WP_000761942.1	676	alpha-amylase
chr	NC_010658.1	3686579	3687403	+	-	-	SBBS512_RS22190	WP_001297957.1	274	MULTISPECIES: protein bax
chr	NC_010658.1	3687511	3688689	-	-	-	SBBS512_RS22195	WP_000494484.1	392	MULTISPECIES: XylR family transcriptional regulator
chr	NC_010658.1	3688767	3689948	-	-	-	SBBS512_RS22200	WP_000045978.1	393	MULTISPECIES: xylose ABC transporter permease
chr	NC_010658.1	3689926	3691467	-	-	-	SBBS512_RS22205	WP_001146510.1	513	MULTISPECIES: xylose ABC transporter ATP-binding protein
chr	NC_010658.1	3691545	3692552	-	-	-	SBBS512_RS22210	WP_001117437.1	335	MULTISPECIES: xylose ABC transporter substrate-binding protein
chr	NC_010658.1	3692568	3692870	+	-	-	SBBS512_RS22215	WP_000087856.1	100	MULTISPECIES: transposase
chr	NC_010658.1	3692906	3693724	+	-	-	SBBS512_RS22220	WP_012421609.1	272	transposase
chr	NC_010658.1	3694148	3695470	+	-	-	SBBS512_RS22225	WP_001149581.1	440	MULTISPECIES: xylose isomerase
chr	NC_010658.1	3697380	3697883	-	-	-	SBBS512_RS22240	WP_012421391.1	167	transposase
chr	NC_010658.1	3697802	3698077	-	-	-	SBBS512_RS22245	WP_001317300.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3698312	3698611	+	-	-	SBBS512_RS22250	WP_000980111.1	99	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3698706	3699617	+	-	-	SBBS512_RS22255	WP_001168544.1	303	MULTISPECIES: glycine--tRNA ligase subunit alpha
chr	NC_010658.1	3699627	3701696	+	-	-	SBBS512_RS22260	WP_001291812.1	689	MULTISPECIES: glycine--tRNA ligase subunit beta
chr	NC_010658.1	3701837	3702340	-	-	-	SBBS512_RS22265	WP_012421571.1	167	transposase
chr	NC_010658.1	3702259	3702534	-	-	-	SBBS512_RS30105	WP_001317300.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3702433	3702639	+	-	-	SBBS512_RS30110	WP_005114456.1	68	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3702797	3702949	+	-	-	SBBS512_RS22270	WP_001135724.1	50	MULTISPECIES: Hok/Gef family protein
chr	NC_010658.1	3703136	3703348	-	-	-	SBBS512_RS22275	WP_000014594.1	70	MULTISPECIES: cold-shock protein
chr	NC_010658.1	3703629	3703919	-	-	-	SBBS512_RS22280	WP_004987407.1	96	MULTISPECIES: transcriptional regulator
chr	NC_010658.1	3704352	3705062	+	-	-	SBBS512_RS22285	WP_004987320.1	236	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3705112	3706086	-	-	-	SBBS512_RS22290	WP_000805027.1	324	MULTISPECIES: bifunctional glyoxylate/hydroxypyruvate reductase B
chr	NC_010658.1	3706190	3706849	-	-	-	SBBS512_RS22295	WP_000747617.1	219	MULTISPECIES: OmpA family lipoprotein
chr	NC_010658.1	3707002	3709335	+	-	-	SBBS512_RS22300	WP_000013907.1	777	MULTISPECIES: trimethylamine N-oxide reductase I catalytic subunit
chr	NC_010658.1	3709304	3709744	-	-	-	SBBS512_RS22305	WP_000617481.1	146	MULTISPECIES: N-acetyltransferase
chr	NC_010658.1	3709741	3710304	-	-	-	SBBS512_RS22310	WP_000438951.1	187	DNA-3-methyladenine glycosylase I
chr	NC_010658.1	3710462	3711160	+	-	-	SBBS512_RS22315	WP_001296791.1	232	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3711388	3712590	+	-	-	SBBS512_RS22320	WP_000189025.1	400	MULTISPECIES: MFS transporter
chr	NC_010658.1	3712732	3713235	-	-	-	SBBS512_RS22325	WP_000089817.1	167	MULTISPECIES: transposase
chr	NC_010658.1	3713154	3713429	-	-	-	SBBS512_RS22330	WP_004980642.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3713328	3713567	+	-	-	SBBS512_RS30115	WP_005114459.1	79	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3713573	3714097	+	-	-	SBBS512_RS22335	WP_000831422.1	174	MULTISPECIES: long polar fimbrial protein LpfE
chr	NC_010658.1	3714350	3716041	+	-	-	SBBS512_RS22340	WP_001269222.1	563	MULTISPECIES: phosphoethanolamine transferase EptB
chr	NC_010658.1	3716264	3716602	+	-	-	SBBS512_RS22350	WP_001260553.1	112	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3716954	3717211	+	-	-	SBBS512_RS22355	WP_001222869.1	85	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3717221	3718561	+	-	-	SBBS512_RS22360	WP_071821649.1	446	MULTISPECIES: ABC transporter substrate-binding protein
chr	NC_010658.1	3718624	3718851	-	-	-	SBBS512_RS22365	WP_000198578.1	75	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3718869	3719888	+	-	-	SBBS512_RS22370	WP_000938855.1	339	MULTISPECIES: peptide ABC transporter permease
chr	NC_010658.1	3719898	3720794	+	-	-	SBBS512_RS22375	WP_000084670.1	298	MULTISPECIES: dipeptide ABC transporter permease DppC
chr	NC_010658.1	3720805	3721788	+	-	-	SBBS512_RS22380	WP_000243527.1	327	MULTISPECIES: dipeptide ABC transporter ATP-binding protein
chr	NC_010658.1	3721785	3722789	+	-	-	SBBS512_RS22385	WP_000107017.1	334	MULTISPECIES: dipeptide ABC transporter ATP-binding protein
chr	NC_010658.1	3722819	3724090	-	-	-	SBBS512_RS22390	WP_001296805.1	423	MULTISPECIES: transporter
chr	NC_010658.1	3724318	3725223	-	-	-	SBBS512_RS22395	WP_000376502.1	301	MULTISPECIES: integrase
chr	NC_010658.1	3725181	3725546	-	-	-	SBBS512_RS22400	WP_000567766.1	121	MULTISPECIES: transposase
chr	NC_010658.1	3725902	3726009	+	-	-	SBBS512_RS30120	WP_001295224.1	35	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3727441	3728787	-	-	-	SBBS512_RS22415	WP_000483764.1	448	MULTISPECIES: IS4 family transposase
chr	NC_010658.1	3729210	3729401	-	-	-	SBBS512_RS22425	WP_000988308.1	63	MULTISPECIES: protein BcsF
chr	NC_010658.1	3730621	3730896	+	-	-	SBBS512_RS30125	WP_001317300.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3730815	3731318	+	-	-	SBBS512_RS22440	WP_000089821.1	167	MULTISPECIES: transposase
chr	NC_010658.1	3731636	3733174	-	-	-	SBBS512_RS22445	WP_000183978.1	512	MULTISPECIES: aldehyde dehydrogenase
chr	NC_010658.1	3733339	3734490	-	-	-	SBBS512_RS22450	WP_000168713.1	383	MULTISPECIES: L-threonine dehydrogenase
chr	NC_010658.1	3734680	3736524	-	-	-	SBBS512_RS22455	WP_000582415.1	614	MULTISPECIES: selenocysteine-specific translation factor
chr	NC_010658.1	3736521	3737912	-	-	-	SBBS512_RS22460	WP_000206247.1	463	MULTISPECIES: L-selenocysteinyl-tRNA(Sec) synthase
chr	NC_010658.1	3738010	3738618	-	-	-	SBBS512_RS22465	WP_000779792.1	202	MULTISPECIES: glutathione S-transferase
chr	NC_010658.1	3743006	3743383	-	-	-	SBBS512_RS22475	WP_000344405.1	125	MULTISPECIES: transposase
chr	NC_010658.1	3743428	3743703	-	-	-	SBBS512_RS22480	WP_001352790.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3743864	3744325	+	-	-	SBBS512_RS22485	WP_000642489.1	153	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3744546	3744665	+	-	-	SBBS512_RS30140	WP_071821650.1	39	MULTISPECIES: type IV secretion protein Rhs
chr	NC_010658.1	3744650	3744943	+	-	-	SBBS512_RS30145	WP_071821651.1	97	MULTISPECIES: type IV secretion protein Rhs
chr	NC_010658.1	3745033	3745491	+	-	-	SBBS512_RS22490	WP_024258667.1	152	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3745525	3745800	+	-	-	SBBS512_RS22495	WP_001352790.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3745845	3746222	+	-	-	SBBS512_RS22500	WP_000344405.1	125	MULTISPECIES: transposase
chr	NC_010658.1	3746707	3747843	-	-	-	SBBS512_RS22505	WP_000364942.1	378	MULTISPECIES: membrane protein
chr	NC_010658.1	3747846	3748208	-	-	-	SBBS512_RS22510	WP_000479626.1	120	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3748745	3750658	+	-	-	SBBS512_RS22515	WP_000093258.1	637	MULTISPECIES: PTS mannitol transporter subunit IICBA
chr	NC_010658.1	3750698	3750832	+	-	-	SBBS512_RS30155	WP_001349339.1	44	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3750888	3752036	+	-	-	SBBS512_RS22520	WP_000645426.1	382	MULTISPECIES: mannitol-1-phosphate 5-dehydrogenase
chr	NC_010658.1	3752033	3752623	+	-	-	SBBS512_RS22525	WP_032082767.1	196	MULTISPECIES: mannitol operon repressor
chr	NC_010658.1	3752635	3752844	-	-	-	SBBS512_RS22530	WP_000517100.1	69	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3753129	3753491	+	-	-	SBBS512_RS22535	WP_000665680.1	120	MULTISPECIES: DUF2810 domain-containing protein
chr	NC_010658.1	3753577	3753669	-	-	-	SBBS512_RS30160	WP_012139541.1	30	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3753746	3754021	+	-	-	SBBS512_RS22540	WP_001446308.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3753940	3754443	+	-	-	SBBS512_RS22545	WP_012421440.1	167	transposase
chr	NC_010658.1	3759428	3759634	-	-	-	SBBS512_RS30170	WP_071821652.1	68	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3759591	3759956	+	-	-	SBBS512_RS22560	WP_000567766.1	121	MULTISPECIES: transposase
chr	NC_010658.1	3759914	3760819	+	-	-	SBBS512_RS22565	WP_012421358.1	301	transposase
chr	NC_010658.1	3760794	3761633	+	-	-	SBBS512_RS22570	WP_004987315.1	279	MULTISPECIES: adhesin, partial
chr	NC_010658.1	3762001	3763656	+	-	-	SBBS512_RS22575	WP_001297977.1	551	MULTISPECIES: L-lactate permease
chr	NC_010658.1	3763656	3764432	+	-	-	SBBS512_RS22580	WP_012421687.1	258	MULTISPECIES: transcriptional regulator LldR
chr	NC_010658.1	3764429	3765619	+	-	lldD	SBBS512_RS22585	WP_000586962.1	396	MULTISPECIES: alpha-hydroxy-acid oxidizing enzyme
chr	NC_010658.1	3765862	3767058	+	-	-	SBBS512_RS22590	WP_012421281.1	398	IS110 family transposase
chr	NC_010658.1	3767224	3767697	+	-	-	SBBS512_RS22595	WP_000932346.1	157	MULTISPECIES: tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2\'-O)-methyltransferase TrmL
chr	NC_010658.1	3767750	3768571	-	-	-	SBBS512_RS22600	WP_001277561.1	273	MULTISPECIES: serine acetyltransferase
chr	NC_010658.1	3768651	3769670	-	-	-	SBBS512_RS22605	WP_001076197.1	339	MULTISPECIES: glycerol-3-phosphate dehydrogenase (NAD(P)(+))
chr	NC_010658.1	3769670	3770137	-	-	-	SBBS512_RS22610	WP_000003377.1	155	MULTISPECIES: protein-export protein SecB
chr	NC_010658.1	3770200	3770451	-	-	-	SBBS512_RS22615	WP_000024392.1	83	MULTISPECIES: glutaredoxin
chr	NC_010658.1	3770593	3771024	-	-	-	SBBS512_RS22620	WP_001156181.1	143	MULTISPECIES: rhodanese-like domain-containing protein
chr	NC_010658.1	3771052	3771162	-	-	-	SBBS512_RS30180	WP_024167583.1	36	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3771269	3772813	+	-	-	SBBS512_RS22625	WP_000116565.1	514	MULTISPECIES: 2,3-bisphosphoglycerate-independent phosphoglycerate mutase
chr	NC_010658.1	3772823	3774106	+	-	-	SBBS512_RS22630	WP_001214146.1	427	MULTISPECIES: murein hydrolase activator EnvC
chr	NC_010658.1	3774110	3775069	+	-	-	SBBS512_RS22635	WP_000483849.1	319	hypothetical protein
chr	NC_010658.1	3775056	3776090	-	-	-	SBBS512_RS22640	WP_000982104.1	344	MULTISPECIES: glycosyltransferase
chr	NC_010658.1	3776329	3777354	-	-	-	SBBS512_RS22645	WP_000646014.1	341	MULTISPECIES: L-threonine 3-dehydrogenase
chr	NC_010658.1	3777364	3778560	-	-	-	SBBS512_RS22650	WP_001213833.1	398	MULTISPECIES: 2-amino-3-ketobutyrate CoA ligase
chr	NC_010658.1	3778774	3779706	+	-	-	SBBS512_RS22655	WP_000587750.1	310	MULTISPECIES: ADP-L-glycero-D-mannoheptose-6-epimerase
chr	NC_010658.1	3779716	3780762	+	-	-	SBBS512_RS22660	WP_000699231.1	348	MULTISPECIES: ADP-heptose--LPS heptosyltransferase 2
chr	NC_010658.1	3780766	3781746	+	-	-	SBBS512_RS22665	WP_001264567.1	326	MULTISPECIES: ADP-heptose--LPS heptosyltransferase
chr	NC_010658.1	3781816	3783069	-	-	-	SBBS512_RS22670	WP_005009053.1	417	MULTISPECIES: ligase
chr	NC_010658.1	3783115	3784098	-	-	-	SBBS512_RS22675	WP_000064013.1	327	MULTISPECIES: beta1,3-glucosyltransferase
chr	NC_010658.1	3784183	3785208	-	-	-	SBBS512_RS22680	WP_000364784.1	341	MULTISPECIES: UDP-galactose--(galactosyl) LPS alpha1,2-galactosyltransferase
chr	NC_010658.1	3785234	3785926	-	-	-	SBBS512_RS22685	WP_000633077.1	230	MULTISPECIES: LPS core heptose(II) kinase RfaY
chr	NC_010658.1	3785936	3786931	-	-	-	SBBS512_RS22690	WP_001001720.1	331	MULTISPECIES: LPS 1,2-glucosyltransferase
chr	NC_010658.1	3786948	3787964	-	-	-	SBBS512_RS22695	WP_001272727.1	338	lipopolysaccharide 1,3-galactosyltransferase
chr	NC_010658.1	3787980	3788777	-	-	-	SBBS512_RS22700	WP_004987565.1	265	MULTISPECIES: lipopolysaccharide core heptose(I) kinase RfaP
chr	NC_010658.1	3788770	3789894	-	-	-	SBBS512_RS22705	WP_000634269.1	374	MULTISPECIES: glucosyltransferase
chr	NC_010658.1	3789891	3790949	-	-	-	SBBS512_RS22710	WP_000359318.1	352	MULTISPECIES: lipopolysaccharide core heptosyltransferase RfaQ
chr	NC_010658.1	3791362	3792639	+	-	-	SBBS512_RS22715	WP_000891577.1	425	MULTISPECIES: 3-deoxy-D-manno-octulosonic acid transferase
chr	NC_010658.1	3792647	3793126	+	-	-	SBBS512_RS22720	WP_001171866.1	159	MULTISPECIES: phosphopantetheine adenylyltransferase
chr	NC_010658.1	3793165	3793974	-	-	-	SBBS512_RS22725	WP_001114533.1	269	MULTISPECIES: formamidopyrimidine-DNA glycosylase
chr	NC_010658.1	3794072	3794239	-	-	-	SBBS512_RS22730	WP_001051798.1	55	MULTISPECIES: 50S ribosomal protein L33
chr	NC_010658.1	3794260	3794496	-	-	-	SBBS512_RS22735	WP_000091955.1	78	MULTISPECIES: 50S ribosomal protein L28
chr	NC_010658.1	3794713	3795381	-	-	-	SBBS512_RS22740	WP_012421380.1	222	hypothetical protein
chr	NC_010658.1	3795553	3796773	+	-	-	SBBS512_RS22745	WP_000050157.1	406	phosphopantothenoylcysteine decarboxylase
chr	NC_010658.1	3796751	3797209	+	-	-	SBBS512_RS22750	WP_000976070.1	152	MULTISPECIES: deoxyuridine 5\'-triphosphate nucleotidohydrolase
chr	NC_010658.1	3797316	3797912	+	-	-	SBBS512_RS22755	WP_000818601.1	198	MULTISPECIES: nucleoid occlusion factor SlmA
chr	NC_010658.1	3797949	3798590	-	-	-	SBBS512_RS22760	WP_000806161.1	213	MULTISPECIES: orotate phosphoribosyltransferase
chr	NC_010658.1	3798656	3799372	-	-	-	SBBS512_RS22765	WP_001247093.1	238	MULTISPECIES: ribonuclease PH
chr	NC_010658.1	3799304	3799486	+	-	-	SBBS512_RS30185	WP_001339896.1	60	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3799499	3800362	+	-	-	SBBS512_RS22770	WP_000621321.1	287	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3800553	3801812	+	-	-	SBBS512_RS22775	WP_024258670.1	419	integrase
chr	NC_010658.1	3801908	3802207	+	-	-	SBBS512_RS22780	WP_000735990.1	99	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3802218	3802721	-	-	-	SBBS512_RS22785	WP_000089821.1	167	MULTISPECIES: transposase
chr	NC_010658.1	3802640	3802915	-	-	-	SBBS512_RS30190	WP_001317300.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3803646	3803849	+	-	-	SBBS512_RS22795	WP_001018038.1	67	MULTISPECIES: AlpA family phage regulatory protein
chr	NC_010658.1	3803849	3804280	+	-	-	SBBS512_RS22800	WP_000412535.1	143	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3805096	3805278	+	-	-	SBBS512_RS22810	WP_001244024.1	60	MULTISPECIES: DUF4222 domain-containing protein
chr	NC_010658.1	3805466	3806053	+	-	-	SBBS512_RS30195	WP_071821712.1	195	hypothetical protein
chr	NC_010658.1	3806034	3806336	+	-	-	SBBS512_RS22820	WP_005005797.1	100	MULTISPECIES: transposase
chr	NC_010658.1	3806336	3807202	+	-	-	SBBS512_RS22825	WP_071821541.1	288	MULTISPECIES: transposase
chr	NC_010658.1	3807218	3807436	+	-	-	SBBS512_RS22830	WP_000598360.1	72	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3807429	3807623	+	-	-	SBBS512_RS22835	WP_001065742.1	64	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3807620	3807883	+	-	-	SBBS512_RS22840	WP_001024676.1	87	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3807880	3808101	+	-	-	SBBS512_RS22845	WP_000181940.1	73	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3808094	3808696	+	-	-	SBBS512_RS22850	WP_001058746.1	200	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3808705	3809046	+	-	-	SBBS512_RS22855	WP_000628960.1	113	MULTISPECIES: hypothetical protein
