
GLIMMER    (ver.    3.02;    iterated)    predictions:
orf05442    4235906    4236148    +2    5.60
orf05444    4236262    4236900    +1    10.72
orf05445    4236972    4237634    +3    9.06
orf05446    4237634    4239730    +2    13.08
orf05447    4239734    4239895    +2    3.25
orf05448    4240056    4240199    +3    6.04
orf05449    4240325    4240735    +2    12.32
orf05450    4242254    4240779    -3    11.90
orf05452    4243516    4242626    -2    14.01
orf05454    4245075    4243531    -1    13.90
orf05456    4246419    4245229    -1    15.39
orf05457    4246784    4247899    +2    13.25
orf05458    4247971    4249311    +1    10.97
orf05460    4249554    4250474    +3    10.19
orf05461    4250601    4250449    -1    3.90
orf05462    4250745    4250897    +3    4.13
orf05463    4250955    4252283    +3    2.98
orf05464    4252506    4253003    +3    11.99
orf05465    4253016    4253888    +3    13.66
orf05468    4256466    4254043    -1    13.55
orf05469    4256637    4257005    +3    10.91
orf05470    4257115    4257723    +1    15.10
orf05473    4257796    4259121    +1    13.03
orf05475    4259237    4259446    +2    15.38
orf05476    4260003    4259488    -1    11.37
orf05477    4260321    4260575    +3    3.64
orf05478    4260599    4261306    +2    4.09
orf05479    4261362    4261487    +3    2.33
orf05480    4261687    4262706    +1    13.41
orf05481    4262858    4263082    +2    18.40
orf05482    4264231    4263248    -2    10.23
orf05483    4264314    4265729    +3    13.30
orf05484    4265782    4266861    +1    10.56
orf05485    4266958    4266818    -2    0.65
orf05486    4267114    4268307    +1    11.18
orf05487    4268779    4268645    -2    1.11
orf05489    4269550    4269398    -2    3.49
orf05490    4269603    4270127    +3    13.30
orf05491    4270238    4270654    +2    5.68
orf05492    4270658    4271014    +2    13.06
orf05493    4273871    4271049    -3    13.74
orf05494    4274125    4274661    +1    13.36
orf05495    4275041    4274760    -3    7.46
orf05496    4275471    4277057    +3    8.66
orf05498    4277383    4277060    -2    7.96
orf05499    4277469    4277933    +3    9.98
orf05501    4278442    4278224    -2    0.54
orf05502    4278479    4279828    +2    12.92
orf05503    4279980    4281629    +3    14.51
orf05504    4283075    4281783    -3    3.32
orf05507    4284902    4283253    -3    15.07
orf05508    4285213    4284899    -2    8.88
orf05510    4287371    4285413    -3    15.11
orf05511    4287764    4289200    +2    13.51
orf05512    4289245    4289811    +1    8.55
orf05514    4289808    4290479    +3    10.05
orf05516    4290476    4291432    +2    16.88
orf05517    4291548    4293170    +3    12.00
orf05518    4293163    4293546    +1    10.08
orf05519    4293543    4294139    +3    13.05
orf05520    4294401    4294273    -1    0.85
orf05522    4294481    4295794    +2    15.90
orf05523    4297125    4296436    -1    11.85
orf05524    4298898    4297219    -1    13.86
orf05525    4299366    4298947    -1    8.37
orf05526    4299428    4299541    +2    1.82
orf05527    4301030    4299564    -3    12.95
orf05528    4303078    4301027    -2    10.88
orf05529    4304109    4303078    -1    11.36
orf05530    4304403    4304128    -1    4.42
orf05531    4304639    4304520    -3    1.18
orf05533    4306597    4304612    -2    14.82
orf05534    4307799    4306870    -1    7.78
orf05535    4308478    4307783    -2    12.75
orf05536    4309469    4308489    -3    12.83
orf05537    4310980    4309448    -2    10.27
orf05539    4312042    4311107    -2    12.97
orf05541    4312991    4312101    -3    8.36
orf05542    4313350    4313799    +1    8.12
orf05543    4313868    4314197    +3    10.69
orf05545    4315102    4314344    -2    11.83
orf05547    4315538    4315104    -3    12.19
orf05548    4316082    4315525    -1    13.83
orf05549    4317218    4316082    -3    14.51
orf05552    4317895    4317215    -2    11.09
orf05553    4318764    4318006    -1    13.95
orf05556    4319606    4318761    -3    12.49
orf05557    4320663    4319599    -1    14.82
orf05558    4321247    4320663    -3    14.56
orf05559    4321696    4321244    -2    13.43
orf05560    4322422    4321697    -2    11.46
orf05562    4322664    4322443    -1    10.16
orf05564    4323281    4322661    -3    5.39
orf05566    4324352    4323336    -3    15.18
orf05568    4325165    4324377    -3    14.45
orf05570    4325741    4325298    -3    11.25
orf05571    4326812    4326399    -3    10.47
orf05572    4327135    4329363    +1    10.01
orf05573    4329360    4330238    +3    8.25
orf05576    4330502    4332004    +2    13.97
orf05577    4333281    4332181    -1    12.86
orf05579    4333950    4333282    -1    16.65
orf05580    4335590    4333947    -3    11.84
orf05581    4337031    4335694    -1    11.73
orf05582    4337929    4337168    -2    4.56
orf05584    4340524    4338254    -2    13.14
orf05587    4341628    4340720    -2    12.65
orf05588    4341911    4343266    +2    12.54
orf05590    4343456    4344790    +2    6.58
orf05592    4345558    4344929    -2    9.92
orf05594    4347326    4345680    -3    11.74
orf05596    4348744    4347404    -2    13.98
orf05597    4350034    4349315    -2    8.81
orf05598    4351662    4350031    -1    9.69
orf05600    4351654    4351788    +1    1.01
orf05601    4351843    4352073    +1    6.40
orf05602    4352085    4352357    +3    11.14
orf05603    4352674    4352880    +1    0.59
orf05604    4352908    4353081    +1    4.29
orf05606    4354717    4353200    -2    11.48
orf05607    4356411    4354954    -1    9.78
orf05609    4358617    4356470    -2    11.55
orf05610    4360031    4358697    -3    10.01
orf05611    4361934    4360396    -1    5.15
orf05614    4363308    4362733    -1    13.85
orf05615    4365042    4363345    -1    11.79
orf05616    4365356    4365018    -3    6.16
orf05617    4366680    4365472    -1    12.44
orf05619    4368327    4366891    -1    10.67
orf05621    4368664    4369140    +1    12.39
orf05623    4370412    4369156    -1    10.70
orf05624    4370688    4370981    +3    14.73
orf05627    4371025    4372671    +1    14.82
orf05628    4372809    4373162    +3    7.86
orf05630    4374234    4373365    -1    11.71
orf05631    4375657    4374629    -2    11.83
orf05632    4375699    4376265    +1    10.94
orf05633    4376317    4376442    +1    8.21
orf05634    4376553    4376699    +3    13.34
orf05635    4376875    4377192    +1    11.71
orf05636    4377722    4377189    -3    11.89
orf05637    4378944    4377811    -1    9.52
orf05638    4379366    4379007    -3    11.29
orf05639    4379772    4379377    -1    11.39
orf05640    4380517    4379783    -2    11.03
orf05642    4382318    4380510    -3    11.06
orf05643    4382643    4383620    +3    11.89
orf05644    4383938    4385341    +2    11.68
orf05646    4385393    4385707    +2    7.58
orf05647    4385704    4386018    +1    9.37
orf05650    4389370    4386047    -2    14.48
orf05652    4390360    4389392    -2    13.04
orf05654    4391509    4390457    -2    11.71
orf05656    4391604    4392149    +3    15.39
orf05657    4394067    4392928    -1    7.34
orf05658    4394081    4395613    +2    9.95
orf05660    4395588    4396046    +3    8.45
orf05662    4396065    4397402    +3    12.12
orf05663    4397412    4399259    +3    12.86
orf05664    4399297    4400202    +1    8.90
orf05665    4400288    4400596    +2    7.17
orf05666    4400672    4401952    +2    7.85
orf05668    4402038    4403297    +3    12.94
orf05669    4403300    4404304    +2    14.79
orf05671    4404386    4404583    +2    8.25
orf05673    4404687    4405985    +3    13.24
orf05675    4406190    4406615    +3    7.29
orf05676    4406654    4409095    +2    15.12
orf05678    4409275    4410006    +1    14.47
orf05680    4410133    4410534    +1    8.13
orf05681    4410553    4411251    +1    15.32
orf05682    4411302    4411961    +3    10.77
orf05683    4411979    4412377    +2    9.21
orf05684    4412387    4413025    +2    6.88
orf05685    4413028    4414191    +1    11.59
orf05686    4414275    4415900    +3    9.93
orf05687    4416304    4416017    -2    4.11
orf05688    4416770    4416441    -3    5.30
orf05689    4416952    4417701    +1    10.08
orf05690    4418453    4417698    -3    12.68
orf05692    4419625    4418561    -2    12.78
orf05693    4419980    4421377    +2    14.53
orf05695    4421393    4421698    +2    11.52
orf05696    4421708    4422172    +2    16.53
orf05698    4422186    4422836    +3    15.49
orf05699    4422846    4423700    +3    14.08
orf05702    4423700    4424386    +2    13.05
orf05704    4424791    4424516    -2    8.11
orf05705    4425118    4425513    +1    9.69
orf05707    4425839    4426066    +2    9.88
orf05708    4426108    4426557    +1    9.36
orf05710    4427422    4426628    -2    3.39
orf05711    4427865    4428095    +3    8.87
orf05712    4428717    4428079    -1    10.16
orf05713    4428935    4429555    +2    16.61
orf05714    4429864    4431276    +1    10.96
orf05716    4431983    4431321    -3    17.42
orf05717    4433056    4432091    -2    12.53
orf05718    4434024    4433164    -1    12.49
orf05719    4434113    4434493    +2    12.60
orf05720    4436565    4434622    -1    14.24
orf05721    4436803    4437495    +1    11.31
orf05722    4437707    4438645    +2    3.30
orf05723    4439262    4438708    -1    13.27
orf05724    4439587    4439793    +1    5.90
orf05725    4441215    4439872    -1    13.25
orf05726    4442176    4441538    -2    11.65
orf05727    4442284    4442412    +1    0.94
orf05728    4442382    4444115    +3    11.52
orf05731    4444112    4447891    +2    12.22
orf05732    4447948    4448235    +1    5.80
orf05733    4448447    4448698    +2    7.05
orf05734    4448692    4449042    +1    12.05
orf05735    4449652    4449122    -2    12.61
orf05736    4450013    4450918    +2    13.64
orf05737    4451058    4452560    +3    13.54
orf05738    4452574    4453596    +1    14.65
orf05739    4453583    4454578    +2    11.69
orf05741    4455609    4454611    -1    12.40
orf05742    4455672    4455803    +3    1.31
orf05744    4455785    4457158    +2    15.43
orf05746    4457865    4457314    -1    15.77
orf05747    4457971    4459311    +1    14.13
orf05748    4459553    4459855    +2    14.51
orf05749    4460364    4459900    -1    9.74
orf05751    4462660    4460522    -2    14.04
orf05752    4462700    4462822    +2    1.29
orf05753    4464709    4463054    -2    9.00
orf05755    4466180    4464759    -3    12.14
orf05757    4467246    4466299    -1    11.28
orf05758    4467625    4470321    +1    11.92
orf05759    4470913    4470527    -2    13.12
orf05761    4471447    4470986    -2    9.48
orf05763    4472395    4471460    -2    11.69
orf05764    4473209    4472814    -3    4.38
orf05765    4474053    4473340    -1    8.55
orf05766    4474124    4474717    +2    5.89
orf05767    4474862    4475314    +2    10.49
orf05770    4475437    4477251    +1    3.34
orf05772    4478311    4477307    -2    11.87
orf05773    4478473    4478889    +1    16.33
orf05775    4479537    4479034    -1    9.62
orf05776    4479703    4480926    +1    3.69
orf05778    4483837    4480982    -2    16.14
orf05779    4484280    4483837    -1    10.12
orf05780    4485951    4484440    -1    13.33
orf05781    4486304    4486176    -3    5.12
orf05782    4486311    4487318    +3    12.18
orf05783    4487318    4488400    +2    15.77
orf05785    4490063    4488561    -3    12.58
orf05786    4491139    4490141    -2    7.73
orf05787    4492525    4491206    -2    8.30
orf05788    4493351    4492587    -3    12.77
orf05789    4494406    4493375    -2    6.93
orf05790    4494623    4495186    +2    9.48
orf05791    4496209    4495190    -2    13.59
orf05794    4496750    4497940    +2    3.21
orf05795    4498272    4498637    +3    3.99
orf05796    4498595    4499500    +2    9.67
orf05797    4499919    4499677    -1    4.02
orf05798    4500474    4500043    -1    4.11
orf05799    4500791    4500432    -3    1.15
orf05800    4501932    4502075    +3    4.70
orf05801    4503431    4502103    -3    5.84
orf05803    4504058    4505275    +2    3.37
orf05804    4505287    4506405    +1    3.10
orf05805    4506883    4506626    -2    2.40
orf05806    4506906    4507109    +3    6.91
orf05807    4507197    4507463    +3    6.31
orf05809    4508617    4507466    -2    3.26
orf05810    4508942    4508574    -3    3.88
orf05811    4509141    4509554    +3    4.41
orf05812    4509876    4510133    +3    1.72
orf05813    4511285    4511425    +2    3.62
orf05814    4511301    4510690    -1    5.66
orf05815    4512414    4511458    -1    9.73
orf05816    4513409    4512411    -3    7.59
orf05818    4514308    4513406    -2    13.22
orf05820    4516677    4514353    -1    11.74
orf05821    4517717    4516764    -3    11.91
orf05822    4518235    4517714    -2    8.05
orf05824    4518721    4519014    +1    5.76
orf05825    4519015    4519224    +1    9.86
orf05826    4520324    4519338    -3    6.44
orf05827    4520484    4520362    -1    4.07
orf05829    4522020    4520671    -1    7.83
orf05831    4524094    4522127    -2    6.46
orf05832    4525010    4524105    -3    8.73
